video_url,transcript_summary,misinfo_label,misinfo_reason,treatment_mentioned,is_aad_approved
https://www.tiktok.com/@dermguru/video/7304741450732850478,"# Summary

A board-certified dermatologist shares free skincare tips including changing pillowcases every 3-4 days, using cool water instead of hot water, avoiding smoking/vaping, and sleeping on your back—all of which prevent acne breakouts, skin damage, and premature wrinkles without costing money.",no,Recommends professional dermatological care,none,na
https://www.tiktok.com/@dr.mamina/video/7248644038100897067,"# Summary

To prevent and treat razor bumps, prep the shaving area with steam and exfoliating cleansers to remove dead skin buildup around hair follicles, then use a moisturizing shaving gel and always shave in the direction of hair growth. The speaker also recommends applying conditioner before shaving for additional softening and moisture.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@denverskindoc/video/7312256260416703790,"# Summary

Accutane is an oral medication taken for 6-9 months that shrinks sebaceous glands to reduce oil production and treat severe acne, with an 80% cure rate—but it has potential side effects like dryness and isn't suitable for everyone, so consultation with a dermatologist is essential.",no,Recommends AAD-approved treatment only,accutane,yes
https://www.tiktok.com/@moeashia/video/7628339853972884766,"# Summary

This appears to be a motivational message rather than skincare advice—it uses metaphors about love and diamonds to suggest that imperfections (like acne or skin blemishes) are natural and shouldn't define your worth.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@h.u.e.health/video/7617152706448280854,"# Summary

The video outlines Accutane's progressive effects over 100 days, claiming it initially causes mood changes and dryness as it reduces oil production, but ultimately delivers clear skin and improved confidence by day 100 as the body adjusts.",no,Recommends AAD-approved treatment only,accutane,yes
https://www.tiktok.com/@drdavidkim/video/7376987914174991659,"# Summary

A dermatologist recommends Accutane (isotretinoin) as an effective acne treatment that works by reducing oil production, while advising patients to manage its common side effects—dryness and sun sensitivity—through lightweight moisturizers, lip balm, and daily high-SPF sunscreen.",no,Recommends AAD-approved treatment only,"tretinoin, sunscreen, isotretinoin",yes
https://www.tiktok.com/@leah.kateb/video/7480690364756561182,"# Summary

The creator shares her ""cheat code"" for surviving Accutane treatment by recommending extreme hydration (1.5-2 liters of water daily), taking the pill with fatty foods like peanut butter for better absorption, supplementing with omega-3s to combat joint dryness, and heavily using Aquaphor on lips and dry areas. These strategies helped her get through Accutane with minimal side effects and discomfort.",no,Recommends AAD-approved treatment only,accutane,yes
https://www.tiktok.com/@drdrayzday/video/7538208386614185230,"# Summary

While dry, chapped lips are an expected side effect of Accutane, the video recommends several remedies to minimize discomfort: taking 1 gram of omega-3 fatty acids daily, regularly applying petroleum jelly or Aquaphor, using SPF 30+ lip balm for sun protection, and using hydrocortisone lip balm (1%) for painful flare-ups.",no,Recommends AAD-approved treatment only,accutane,yes
https://www.tiktok.com/@drdavidkim/video/7400907879085133099,"# Summary

A dermatologist recommends a five-step skincare routine for managing acne scars: daily cleansing with benzoyl peroxide or salicylic acid, using retinoids 2-3 times weekly to reduce oil and improve texture, applying a brightening serum with vitamin C and niacinamide, wearing daily SPF, and weekly chemical exfoliation with glycolic or lactic acid to prevent flares and hyperpigmentation.",no,Recommends AAD-approved treatment only,"salicylic acid, niacinamide, benzoyl peroxide",yes
https://www.tiktok.com/@drgeria/video/7446220540727119150,"# Summary

The video explains that indented acne scars (trophic scars) are permanent but treatable, while red and brown spots left by acne are not true scars and will fade on their own.",partial,Discusses acne but no specific verifiable treatment claim found,none,na
https://www.tiktok.com/@blklblesthetics/video/7271308773929667871,"# Summary

This video doesn't actually contain skincare or acne advice—it's an esthetician explaining what their profession entails and how they describe their specialties (brow laminations, lash lifts, and results-driven facials) when people ask what an esthetician does.",no,Progress/transformation content without treatment claim,none,na
https://www.tiktok.com/@drdrayzday/video/7438398971069861151,"# Summary

The video warns against using benzoyl peroxide (an acne-fighting ingredient in products like Panoxyl) on sensitive areas like the butthole, as the delicate skin there is prone to irritation, friction, and moisture trapping, which can lead to chronic itching conditions like pruritus ani. While benzoyl peroxide won't bleach skin, it can bleach hair and fabrics, and even in gentler wash forms, it's too irritating for such sensitive body areas.",no,Recommends AAD-approved treatment only,benzoyl peroxide,yes
https://www.tiktok.com/@drjennyliu/video/7578517998441467149,"# Summary

The video provides essential guidelines for safely using tretinoin (Tret), emphasizing starting slowly at low concentrations, avoiding other active ingredients, using minimal amounts, daily sunscreen protection, and proper moisturizing techniques to minimize irritation while achieving acne-fighting results.",no,Recommends AAD-approved treatment only,"tretinoin, sunscreen",yes
https://www.tiktok.com/@dermarkologist/video/7403098400725454123,"# Summary

The video claims that niacinamide is a versatile skincare ingredient that works well when combined with various other actives—including vitamin C, salicylic acid, sunscreen, retinol, azelaic acid, and peptides—each pairing targeting different skin concerns like hyperpigmentation, oiliness, wrinkles, and sun damage.",no,Recommends AAD-approved treatment only,"salicylic acid, azelaic acid, niacinamide",yes
